receita_id,receita_id _Validação,itens_id,quantidade,usuario_email,admin_acesso,custo_total_receita,t_validacao_duplicidade_adicionar,quantidade_duplicado,nome,custo_insumo,quantidade_insumo,insumo_receita_itens,custo_receita,custo_total_r,unidade_medida,tipo_insumo,custo_subproduto,quantidade_subproduto,custo_receita_subproduto,nome copy
lKNmoy78RXSCnFvs7Cl25w,lKNmoy78RXSCnFvs7Cl25w,vRxUDo1gfYlnjNIL5zir,200,novagestao2b@gmail.com,Admin,"13,1749",lKNmoy78RXSCnFvs7Cl25wvRxUDo1gfYlnjNIL5zir,1,Arroz,"20,35",5000,Arroz,"0,814","0,814",Gramas (g),false,,,,
lKNmoy78RXSCnFvs7Cl25w,lKNmoy78RXSCnFvs7Cl25w,DmMDjfFqdChkRGi9vCg3,150,novagestao2b@gmail.com,Admin,"13,1749",lKNmoy78RXSCnFvs7Cl25wDmMDjfFqdChkRGi9vCg3,1,Alcatra,"43,56",1000,Alcatra,"6,534","6,534",Gramas (g),false,,,,
lKNmoy78RXSCnFvs7Cl25w,lKNmoy78RXSCnFvs7Cl25w,KDcP-mqpQoCmcp5-mROPSw,150,novagestao2b@gmail.com,novagestao2b@gmail.com,"13,1749",lKNmoy78RXSCnFvs7Cl25wKDcP-mqpQoCmcp5-mROPSw,1,Molho de strogonoff,"27,29",2500,Molho de strogonoff,"1,6374","1,6374",Mililitros (ml),,,,,
lKNmoy78RXSCnFvs7Cl25w,lKNmoy78RXSCnFvs7Cl25w,XhSQejuVYw4ObDrzCbd7,50,novagestao2b@gmail.com,novagestao2b@gmail.com,"13,1749",lKNmoy78RXSCnFvs7Cl25wXhSQejuVYw4ObDrzCbd7,1,Batata palha,"25,79",1000,Batata palha,"1,2895","1,2895",Gramas (g),false,,,,
LLBJWJHQTKeqoHCclopmuQ,LLBJWJHQTKeqoHCclopmuQ,yKiiFRXaq1Qk5Qm4ZtPr,1,novagestao2b@gmail.com,novagestao2b@gmail.com,"9,828",LLBJWJHQTKeqoHCclopmuQyKiiFRXaq1Qk5Qm4ZtPr,1,Ovos,"0,72",1,Ovos,"0,72","0,72",Unidades (pcs),false,,,,
LLBJWJHQTKeqoHCclopmuQ,LLBJWJHQTKeqoHCclopmuQ,vRxUDo1gfYlnjNIL5zir,200,novagestao2b@gmail.com,Admin,"9,828",LLBJWJHQTKeqoHCclopmuQvRxUDo1gfYlnjNIL5zir,1,Arroz,"20,35",5000,Arroz,"0,814","0,814",Gramas (g),false,,,,
LLBJWJHQTKeqoHCclopmuQ,LLBJWJHQTKeqoHCclopmuQ,3cl66GCRQafZ0JpEc4xr,200,novagestao2b@gmail.com,novagestao2b@gmail.com,"9,828",LLBJWJHQTKeqoHCclopmuQ3cl66GCRQafZ0JpEc4xr,1,Feijão preto,"4,67",1000,Feijão preto,"0,934","0,934",Gramas (g),false,,,,
LLBJWJHQTKeqoHCclopmuQ,LLBJWJHQTKeqoHCclopmuQ,ZRB0WERMsowkkBjndHDR,200,novagestao2b@gmail.com,novagestao2b@gmail.com,"9,828",LLBJWJHQTKeqoHCclopmuQZRB0WERMsowkkBjndHDR,1,"Linguiça
  calabresa","20,11",1000,"Linguiça
  calabresa","4,022","4,022",Gramas (g),false,,,,
LLBJWJHQTKeqoHCclopmuQ,LLBJWJHQTKeqoHCclopmuQ,a-6l3a0m5QDyPgSvxR61sjQ,30,novagestao2b@gmail.com,Admin,"9,828",LLBJWJHQTKeqoHCclopmuQa-6l3a0m5QDyPgSvxR61sjQ,1,Cebola,"2,85",1000,Cebola,"0,0855","0,0855",Gramas (g),,,,,
LLBJWJHQTKeqoHCclopmuQ,LLBJWJHQTKeqoHCclopmuQ,MZLSR24tRpi32Ns8BNhD5A,30,novagestao2b@gmail.com,novagestao2b@gmail.com,"9,828",LLBJWJHQTKeqoHCclopmuQMZLSR24tRpi32Ns8BNhD5A,1,Farofa,"11,75",1000,Farofa,"0,3525","0,3525",Gramas (g),,,,,
TFiZPPpdQKS8Bz74.0GJbw,TFiZPPpdQKS8Bz74.0GJbw,MZLSR24tRpi32Ns8BNhD5A,60,novagestao2b@gmail.com,Admin,"12,6208",TFiZPPpdQKS8Bz74.0GJbwMZLSR24tRpi32Ns8BNhD5A,1,Farofa,"11,75",1000,Farofa,"0,705","0,705",Gramas (g),,,,,
TFiZPPpdQKS8Bz74.0GJbw,TFiZPPpdQKS8Bz74.0GJbw,zCEoQ4ByTXatN5VpmrYOFw,200,novagestao2b@gmail.com,novagestao2b@gmail.com,"12,6208",TFiZPPpdQKS8Bz74.0GJbwzCEoQ4ByTXatN5VpmrYOFw,1,Salada de maionese,"9,99",1000,Salada de maionese,"1,998","1,998",Gramas (g),,,,,
TFiZPPpdQKS8Bz74.0GJbw,TFiZPPpdQKS8Bz74.0GJbw,yKiiFRXaq1Qk5Qm4ZtPr,1,novagestao2b@gmail.com,Admin,"12,6208",TFiZPPpdQKS8Bz74.0GJbwyKiiFRXaq1Qk5Qm4ZtPr,1,Ovos,"0,72",1,Ovos,"0,72","0,72",Unidades (pcs),false,,,,
waJBpaE4SY-pU.t-a7zrIA,waJBpaE4SY-pU.t-a7zrIA,vRxUDo1gfYlnjNIL5zir,200,novagestao2b@gmail.com,Admin,"9,8552",waJBpaE4SY-pU.t-a7zrIAvRxUDo1gfYlnjNIL5zir,1,Arroz,"20,35",5000,Arroz,"0,814","0,814",Gramas (g),false,,,,
waJBpaE4SY-pU.t-a7zrIA,waJBpaE4SY-pU.t-a7zrIA,0grp2dOfyWGVqNa9xG08,150,novagestao2b@gmail.com,Admin,"9,8552",waJBpaE4SY-pU.t-a7zrIA0grp2dOfyWGVqNa9xG08,1,Filé de frango,"17,79",1000,Filé de frango,"2,6685","2,6685",Gramas (g),false,,,,
waJBpaE4SY-pU.t-a7zrIA,waJBpaE4SY-pU.t-a7zrIA,KDcP-mqpQoCmcp5-mROPSw,200,novagestao2b@gmail.com,novagestao2b@gmail.com,"9,8552",waJBpaE4SY-pU.t-a7zrIAKDcP-mqpQoCmcp5-mROPSw,1,Molho de strogonoff,"27,29",2500,Molho de strogonoff,"2,1832","2,1832",Mililitros (ml),,,,,
waJBpaE4SY-pU.t-a7zrIA,waJBpaE4SY-pU.t-a7zrIA,XhSQejuVYw4ObDrzCbd7,50,novagestao2b@gmail.com,novagestao2b@gmail.com,"9,8552",waJBpaE4SY-pU.t-a7zrIAXhSQejuVYw4ObDrzCbd7,1,Batata palha,"25,79",1000,Batata palha,"1,2895","1,2895",Gramas (g),false,,,,
yxLWUV4NT-SK-EMenJx0UQ,yxLWUV4NT-SK-EMenJx0UQ,vRxUDo1gfYlnjNIL5zir,200,novagestao2b@gmail.com,Admin,"9,8552",yxLWUV4NT-SK-EMenJx0UQvRxUDo1gfYlnjNIL5zir,1,Arroz,"20,35",5000,Arroz,"0,814","0,814",Gramas (g),false,,,,
yxLWUV4NT-SK-EMenJx0UQ,yxLWUV4NT-SK-EMenJx0UQ,0grp2dOfyWGVqNa9xG08,150,novagestao2b@gmail.com,Admin,"9,8552",yxLWUV4NT-SK-EMenJx0UQ0grp2dOfyWGVqNa9xG08,1,Filé de frango,"17,79",1000,Filé de frango,"2,6685","2,6685",Gramas (g),false,,,,
yxLWUV4NT-SK-EMenJx0UQ,yxLWUV4NT-SK-EMenJx0UQ,KDcP-mqpQoCmcp5-mROPSw,200,novagestao2b@gmail.com,Admin,"9,8552",yxLWUV4NT-SK-EMenJx0UQKDcP-mqpQoCmcp5-mROPSw,1,Molho de strogonoff,"27,29",2500,Molho de strogonoff,"2,1832","2,1832",Mililitros (ml),,,,,
yxLWUV4NT-SK-EMenJx0UQ,yxLWUV4NT-SK-EMenJx0UQ,XhSQejuVYw4ObDrzCbd7,50,novagestao2b@gmail.com,Admin,"9,8552",yxLWUV4NT-SK-EMenJx0UQXhSQejuVYw4ObDrzCbd7,1,Batata palha,"25,79",1000,Batata palha,"1,2895","1,2895",Gramas (g),false,,,,
fWRIM78aRYu2pMbBAWsAVg,fWRIM78aRYu2pMbBAWsAVg,yKiiFRXaq1Qk5Qm4ZtPr,1,novagestao2b@gmail.com,Admin,"13,39688",fWRIM78aRYu2pMbBAWsAVgyKiiFRXaq1Qk5Qm4ZtPr,1,Ovos,"0,72",1,Ovos,"0,72","0,72",Unidades (pcs),false,,,,
fWRIM78aRYu2pMbBAWsAVg,fWRIM78aRYu2pMbBAWsAVg,vRxUDo1gfYlnjNIL5zir,200,novagestao2b@gmail.com,Admin,"13,39688",fWRIM78aRYu2pMbBAWsAVgvRxUDo1gfYlnjNIL5zir,1,Arroz,"20,35",5000,Arroz,"0,814","0,814",Gramas (g),false,,,,
fWRIM78aRYu2pMbBAWsAVg,fWRIM78aRYu2pMbBAWsAVg,3cl66GCRQafZ0JpEc4xr,200,novagestao2b@gmail.com,Admin,"13,39688",fWRIM78aRYu2pMbBAWsAVg3cl66GCRQafZ0JpEc4xr,1,Feijão preto,"4,67",1000,Feijão preto,"0,934","0,934",Gramas (g),false,,,,
fWRIM78aRYu2pMbBAWsAVg,fWRIM78aRYu2pMbBAWsAVg,DmMDjfFqdChkRGi9vCg3,150,novagestao2b@gmail.com,Admin,"13,39688",fWRIM78aRYu2pMbBAWsAVgDmMDjfFqdChkRGi9vCg3,1,Alcatra,"43,56",1000,Alcatra,"6,534","6,534",Gramas (g),false,,,,
fWRIM78aRYu2pMbBAWsAVg,fWRIM78aRYu2pMbBAWsAVg,5gk8crPTQpGqso6iXO2X5w,50,novagestao2b@gmail.com,Admin,"13,39688",fWRIM78aRYu2pMbBAWsAVg5gk8crPTQpGqso6iXO2X5w,1,cebola caramelizada,"95,05",5000,cebola caramelizada,"0,9505","0,9505",Gramas (g),,,,,
fWRIM78aRYu2pMbBAWsAVg,fWRIM78aRYu2pMbBAWsAVg,MZLSR24tRpi32Ns8BNhD5A,30,novagestao2b@gmail.com,Admin,"13,39688",fWRIM78aRYu2pMbBAWsAVgMZLSR24tRpi32Ns8BNhD5A,1,Farofa,"11,75",1000,Farofa,"0,3525","0,3525",Gramas (g),,,,,
fWRIM78aRYu2pMbBAWsAVg,fWRIM78aRYu2pMbBAWsAVg,gWBG4O6mR.SIBRWZqbUaJw,20,novagestao2b@gmail.com,Admin,"13,39688",fWRIM78aRYu2pMbBAWsAVggWBG4O6mR.SIBRWZqbUaJw,1,Molho madeira,"47,97",5000,Molho madeira,"0,19188","0,19188",Mililitros (ml),,,,,
qKkCC7JwTnCk8wph9pb44w,qKkCC7JwTnCk8wph9pb44w,vRxUDo1gfYlnjNIL5zir,200,novagestao2b@gmail.com,Admin,"14,8531",qKkCC7JwTnCk8wph9pb44wvRxUDo1gfYlnjNIL5zir,1,Arroz,"20,35",5000,Arroz,"0,814","0,814",Gramas (g),false,,,,
qKkCC7JwTnCk8wph9pb44w,qKkCC7JwTnCk8wph9pb44w,3cl66GCRQafZ0JpEc4xr,200,novagestao2b@gmail.com,Admin,"14,8531",qKkCC7JwTnCk8wph9pb44w3cl66GCRQafZ0JpEc4xr,1,Feijão preto,"4,67",1000,Feijão preto,"0,934","0,934",Gramas (g),false,,,,
qKkCC7JwTnCk8wph9pb44w,qKkCC7JwTnCk8wph9pb44w,DmMDjfFqdChkRGi9vCg3,200,novagestao2b@gmail.com,Admin,"14,8531",qKkCC7JwTnCk8wph9pb44wDmMDjfFqdChkRGi9vCg3,1,Alcatra,"43,56",1000,Alcatra,"8,712","8,712",Gramas (g),false,,,,
qKkCC7JwTnCk8wph9pb44w,qKkCC7JwTnCk8wph9pb44w,5gk8crPTQpGqso6iXO2X5w,60,novagestao2b@gmail.com,Admin,"14,8531",qKkCC7JwTnCk8wph9pb44w5gk8crPTQpGqso6iXO2X5w,1,cebola caramelizada,"95,05",5000,cebola caramelizada,"1,1406","1,1406",Gramas (g),,,,,
qKkCC7JwTnCk8wph9pb44w,qKkCC7JwTnCk8wph9pb44w,MZLSR24tRpi32Ns8BNhD5A,30,novagestao2b@gmail.com,Admin,"14,8531",qKkCC7JwTnCk8wph9pb44wMZLSR24tRpi32Ns8BNhD5A,1,Farofa,"11,75",1000,Farofa,"0,3525","0,3525",Gramas (g),,,,,
bz2cW.QdQ4av.b3JaxXhcQ,bz2cW.QdQ4av.b3JaxXhcQ,vRxUDo1gfYlnjNIL5zir,200,novagestao2b@gmail.com,Admin,"9,91",bz2cW.QdQ4av.b3JaxXhcQvRxUDo1gfYlnjNIL5zir,1,Arroz,"20,35",5000,Arroz,"0,814","0,814",Gramas (g),false,,,,
bz2cW.QdQ4av.b3JaxXhcQ,bz2cW.QdQ4av.b3JaxXhcQ,3cl66GCRQafZ0JpEc4xr,200,novagestao2b@gmail.com,Admin,"9,91",bz2cW.QdQ4av.b3JaxXhcQ3cl66GCRQafZ0JpEc4xr,1,Feijão preto,"4,67",1000,Feijão preto,"0,934","0,934",Gramas (g),false,,,,
bz2cW.QdQ4av.b3JaxXhcQ,bz2cW.QdQ4av.b3JaxXhcQ,0grp2dOfyWGVqNa9xG08,200,novagestao2b@gmail.com,Admin,"9,91",bz2cW.QdQ4av.b3JaxXhcQ0grp2dOfyWGVqNa9xG08,1,Filé de frango,"17,79",1000,Filé de frango,"3,558","3,558",Gramas (g),false,,,,
bz2cW.QdQ4av.b3JaxXhcQ,bz2cW.QdQ4av.b3JaxXhcQ,zCEoQ4ByTXatN5VpmrYOFw,100,novagestao2b@gmail.com,novagestao2b@gmail.com,"9,91",bz2cW.QdQ4av.b3JaxXhcQzCEoQ4ByTXatN5VpmrYOFw,1,Salada de maionese,"9,99",1000,Salada de maionese,"0,999","0,999",Gramas (g),,,,,
bz2cW.QdQ4av.b3JaxXhcQ,bz2cW.QdQ4av.b3JaxXhcQ,MZLSR24tRpi32Ns8BNhD5A,60,novagestao2b@gmail.com,novagestao2b@gmail.com,"9,91",bz2cW.QdQ4av.b3JaxXhcQMZLSR24tRpi32Ns8BNhD5A,1,Farofa,"11,75",1000,Farofa,"0,705","0,705",Gramas (g),,,,,
RNeQCPGYToCFHXgsswymow,RNeQCPGYToCFHXgsswymow,vRxUDo1gfYlnjNIL5zir,220,novagestao2b@gmail.com,novagestao2b@gmail.com,"19,2612",RNeQCPGYToCFHXgsswymowvRxUDo1gfYlnjNIL5zir,1,Arroz,"20,35",5000,Arroz,"0,8954","0,8954",Gramas (g),false,,,,
RNeQCPGYToCFHXgsswymow,RNeQCPGYToCFHXgsswymow,imWQYWtco8VUMKb0oDia,220,novagestao2b@gmail.com,novagestao2b@gmail.com,"19,2612",RNeQCPGYToCFHXgsswymowimWQYWtco8VUMKb0oDia,1,"Feijão
  vermelho","9,79",1000,"Feijão
  vermelho","2,1538","2,1538",Gramas (g),false,,,,
RNeQCPGYToCFHXgsswymow,RNeQCPGYToCFHXgsswymow,PEOYnNwS17Yvuqgceldv,150,novagestao2b@gmail.com,Admin,"19,2612",RNeQCPGYToCFHXgsswymowPEOYnNwS17Yvuqgceldv,1,Lombo salgado,"22,23",1000,Lombo salgado,"3,3345","3,3345",Gramas (g),false,,,,
RNeQCPGYToCFHXgsswymow,RNeQCPGYToCFHXgsswymow,tazfrQ9kz71V0x0zqkgO,50,novagestao2b@gmail.com,Admin,"19,2612",RNeQCPGYToCFHXgsswymowtazfrQ9kz71V0x0zqkgO,1,Carne seca,"43,9",1000,Carne seca,"2,195","2,195",Gramas (g),false,,,,
RNeQCPGYToCFHXgsswymow,RNeQCPGYToCFHXgsswymow,ZRB0WERMsowkkBjndHDR,100,novagestao2b@gmail.com,Admin,"19,2612",RNeQCPGYToCFHXgsswymowZRB0WERMsowkkBjndHDR,1,"Linguiça
  calabresa","20,11",1000,"Linguiça
  calabresa","2,011","2,011",Gramas (g),false,,,,
RNeQCPGYToCFHXgsswymow,RNeQCPGYToCFHXgsswymow,EUHfBewLwYmSdIJ3ILl9,100,novagestao2b@gmail.com,Admin,"19,2612",RNeQCPGYToCFHXgsswymowEUHfBewLwYmSdIJ3ILl9,1,Paio,"27,98",1000,Paio,"2,798","2,798",Gramas (g),false,,,,
RNeQCPGYToCFHXgsswymow,RNeQCPGYToCFHXgsswymow,DR-mn2ufRpq5uep6jxCBvg,140,novagestao2b@gmail.com,Admin,"19,2612",RNeQCPGYToCFHXgsswymowDR-mn2ufRpq5uep6jxCBvg,1,Banana prata,"8,5",1000,Banana prata,"1,19","1,19",Gramas (g),,,,,
RNeQCPGYToCFHXgsswymow,RNeQCPGYToCFHXgsswymow,MZLSR24tRpi32Ns8BNhD5A,50,novagestao2b@gmail.com,Admin,"19,2612",RNeQCPGYToCFHXgsswymowMZLSR24tRpi32Ns8BNhD5A,1,Farofa,"11,75",1000,Farofa,"0,5875","0,5875",Gramas (g),,,,,
RNeQCPGYToCFHXgsswymow,RNeQCPGYToCFHXgsswymow,VinOh18YQ7SCxyMWYmWLHA,"0,2",novagestao2b@gmail.com,Admin,"19,2612",RNeQCPGYToCFHXgsswymowVinOh18YQ7SCxyMWYmWLHA,1,Couve manteiga,"2,2",1,Couve manteiga,"0,44","0,44",Unidades (pcs),,,,,
RNeQCPGYToCFHXgsswymow,RNeQCPGYToCFHXgsswymow,cm7GgDZG1nMBdpaqmo2G,30,novagestao2b@gmail.com,Admin,"19,2612",RNeQCPGYToCFHXgsswymowcm7GgDZG1nMBdpaqmo2G,1,"Barriga -
  Torresmo","25,2",1000,"Barriga -
  Torresmo","0,756","0,756",Gramas (g),false,,,,
LjPbP6C.TCKkBlvFnUxiRg,LjPbP6C.TCKkBlvFnUxiRg,vRxUDo1gfYlnjNIL5zir,200,novagestao2b@gmail.com,novagestao2b@gmail.com,"10,0069",LjPbP6C.TCKkBlvFnUxiRgvRxUDo1gfYlnjNIL5zir,1,Arroz,"20,35",5000,Arroz,"0,814","0,814",Gramas (g),false,,,,
LjPbP6C.TCKkBlvFnUxiRg,LjPbP6C.TCKkBlvFnUxiRg,3cl66GCRQafZ0JpEc4xr,200,novagestao2b@gmail.com,Admin,"10,0069",LjPbP6C.TCKkBlvFnUxiRg3cl66GCRQafZ0JpEc4xr,1,Feijão preto,"4,67",1000,Feijão preto,"0,934","0,934",Gramas (g),false,,,,
LjPbP6C.TCKkBlvFnUxiRg,LjPbP6C.TCKkBlvFnUxiRg,VNdS8Fo5Tta40Ovwap21fw,1,novagestao2b@gmail.com,Admin,"10,0069",LjPbP6C.TCKkBlvFnUxiRgVNdS8Fo5Tta40Ovwap21fw,1,Milanesa de frango,,1,Milanesa de frango,"4,6539","4,6539",Unidades (pcs),true,"4,6539",271,"4,6539",
LjPbP6C.TCKkBlvFnUxiRg,LjPbP6C.TCKkBlvFnUxiRg,MZLSR24tRpi32Ns8BNhD5A,60,novagestao2b@gmail.com,novagestao2b@gmail.com,"10,0069",LjPbP6C.TCKkBlvFnUxiRgMZLSR24tRpi32Ns8BNhD5A,1,Farofa,"11,75",1000,Farofa,"0,705","0,705",Gramas (g),,,,,
JC2T15hNRveU-ktZleiHbQ,JC2T15hNRveU-ktZleiHbQ,gkR1zGPZ8hkxnxP2qQSH,1,novagestao2b@gmail.com,Admin,"17,0897",JC2T15hNRveU-ktZleiHbQgkR1zGPZ8hkxnxP2qQSH,1,Pão baguete,"3,75",1,Pão baguete,"3,75","3,75",Unidades (pcs),false,,,,
JC2T15hNRveU-ktZleiHbQ,JC2T15hNRveU-ktZleiHbQ,gJFNDlYOSC-GBCOC3Xih-A,130,novagestao2b@gmail.com,novagestao2b@gmail.com,"17,0897",JC2T15hNRveU-ktZleiHbQgJFNDlYOSC-GBCOC3Xih-A,1,Carne assada,"30,8",1000,Carne assada,"4,004","4,004",Gramas (g),,,,,
JC2T15hNRveU-ktZleiHbQ,JC2T15hNRveU-ktZleiHbQ,jx3P1wQkTqaUL0jnYYA-MQ,40,novagestao2b@gmail.com,Admin,"17,0897",JC2T15hNRveU-ktZleiHbQjx3P1wQkTqaUL0jnYYA-MQ,1,Tomate salada,"15,98",1000,Tomate salada,"0,6392","0,6392",Gramas (g),,,,,
JC2T15hNRveU-ktZleiHbQ,JC2T15hNRveU-ktZleiHbQ,dyjpgMfo6xYMO6Svq4MS,35,novagestao2b@gmail.com,novagestao2b@gmail.com,"17,0897",JC2T15hNRveU-ktZleiHbQdyjpgMfo6xYMO6Svq4MS,1,"Queijo
  mussarela","36,5",1000,"Queijo
  mussarela","1,2775","1,2775",Gramas (g),false,,,,
JC2T15hNRveU-ktZleiHbQ,JC2T15hNRveU-ktZleiHbQ,rSfgx0pssj8cG1zMIAbm,30,novagestao2b@gmail.com,Admin,"17,0897",JC2T15hNRveU-ktZleiHbQrSfgx0pssj8cG1zMIAbm,1,Maionese grill,"38,9",1000,Maionese grill,"1,167","1,167",Gramas (g),false,,,,
JC2T15hNRveU-ktZleiHbQ,JC2T15hNRveU-ktZleiHbQ,MUIulCZVR3SgMH1u1hIv7A,"0,2",novagestao2b@gmail.com,Admin,"17,0897",JC2T15hNRveU-ktZleiHbQMUIulCZVR3SgMH1u1hIv7A,1,Alface,"2,6",1,Alface,"0,52","0,52",Unidades (pcs),,,,,
JC2T15hNRveU-ktZleiHbQ,JC2T15hNRveU-ktZleiHbQ,39CDNH5rQ.auhdnIXvEc3Q,"0,8",novagestao2b@gmail.com,Admin,"17,0897",JC2T15hNRveU-ktZleiHbQ39CDNH5rQ.auhdnIXvEc3Q,1,abacaxi,"4,79",1,abacaxi,"3,832","3,832",Unidades (pcs),,,,,
7BPxHjNCQSmmc14k31DD7Q,7BPxHjNCQSmmc14k31DD7Q,gkR1zGPZ8hkxnxP2qQSH,1,novagestao2b@gmail.com,Admin,"18,5332",7BPxHjNCQSmmc14k31DD7QgkR1zGPZ8hkxnxP2qQSH,1,Pão baguete,"3,75",1,Pão baguete,"3,75","3,75",Unidades (pcs),false,,,,
7BPxHjNCQSmmc14k31DD7Q,7BPxHjNCQSmmc14k31DD7Q,ENy5aTcQTJSamd9xnAHWYQ,150,novagestao2b@gmail.com,novagestao2b@gmail.com,"18,5332",7BPxHjNCQSmmc14k31DD7QENy5aTcQTJSamd9xnAHWYQ,1,Filé mignon,"46,9",1000,Filé mignon,"7,035","7,035",Gramas (g),,,,,
7BPxHjNCQSmmc14k31DD7Q,7BPxHjNCQSmmc14k31DD7Q,dyjpgMfo6xYMO6Svq4MS,70,novagestao2b@gmail.com,Admin,"18,5332",7BPxHjNCQSmmc14k31DD7QdyjpgMfo6xYMO6Svq4MS,1,"Queijo
  mussarela","36,5",1000,"Queijo
  mussarela","2,555","2,555",Gramas (g),false,,,,
7BPxHjNCQSmmc14k31DD7Q,7BPxHjNCQSmmc14k31DD7Q,rSfgx0pssj8cG1zMIAbm,30,novagestao2b@gmail.com,Admin,"18,5332",7BPxHjNCQSmmc14k31DD7QrSfgx0pssj8cG1zMIAbm,1,Maionese grill,"38,9",1000,Maionese grill,"1,167","1,167",Gramas (g),false,,,,
7BPxHjNCQSmmc14k31DD7Q,7BPxHjNCQSmmc14k31DD7Q,cRu5T1cXZAZhEsmop46J,15,novagestao2b@gmail.com,Admin,"18,5332",7BPxHjNCQSmmc14k31DD7QcRu5T1cXZAZhEsmop46J,1,"Queijo
  parmesão","51,64",1000,"Queijo
  parmesão","0,7746","0,7746",Gramas (g),false,,,,
7BPxHjNCQSmmc14k31DD7Q,7BPxHjNCQSmmc14k31DD7Q,JGBedxh1SlnfYQs6Q3Qx,10,novagestao2b@gmail.com,Admin,"18,5332",7BPxHjNCQSmmc14k31DD7QJGBedxh1SlnfYQs6Q3Qx,1,Alho Torrado,"46,21",1000,Alho Torrado,"0,4621","0,4621",Gramas (g),false,,,,
7BPxHjNCQSmmc14k31DD7Q,7BPxHjNCQSmmc14k31DD7Q,G971wVdLSZSfEyKokTBGwg,30,novagestao2b@gmail.com,Admin,"18,5332",7BPxHjNCQSmmc14k31DD7QG971wVdLSZSfEyKokTBGwg,1,pasta de alho,"29,65",1000,pasta de alho,"0,8895","0,8895",Gramas (g),,,,,
HeVn092OTni27sHCj8Ei7A,HeVn092OTni27sHCj8Ei7A,gkR1zGPZ8hkxnxP2qQSH,1,novagestao2b@gmail.com,Admin,"16,68766",HeVn092OTni27sHCj8Ei7AgkR1zGPZ8hkxnxP2qQSH,1,Pão baguete,"3,75",1,Pão baguete,"3,75","3,75",Unidades (pcs),false,,,,
HeVn092OTni27sHCj8Ei7A,HeVn092OTni27sHCj8Ei7A,Mli2uHX3QCye6kJME5NQ,250,novagestao2b@gmail.com,novagestao2b@gmail.com,"16,68766",HeVn092OTni27sHCj8Ei7AMli2uHX3QCye6kJME5NQ,1,Costela suína,"22,54",1000,Costela suína,"5,635","5,635",Gramas (g),false,,,,
HeVn092OTni27sHCj8Ei7A,HeVn092OTni27sHCj8Ei7A,jx3P1wQkTqaUL0jnYYA-MQ,40,novagestao2b@gmail.com,Admin,"16,68766",HeVn092OTni27sHCj8Ei7Ajx3P1wQkTqaUL0jnYYA-MQ,1,Tomate salada,"15,98",1000,Tomate salada,"0,6392","0,6392",Gramas (g),,,,,
HeVn092OTni27sHCj8Ei7A,HeVn092OTni27sHCj8Ei7A,dyjpgMfo6xYMO6Svq4MS,70,novagestao2b@gmail.com,novagestao2b@gmail.com,"16,68766",HeVn092OTni27sHCj8Ei7AdyjpgMfo6xYMO6Svq4MS,1,"Queijo
  mussarela","36,5",1000,"Queijo
  mussarela","2,555","2,555",Gramas (g),false,,,,
HeVn092OTni27sHCj8Ei7A,HeVn092OTni27sHCj8Ei7A,rSfgx0pssj8cG1zMIAbm,30,novagestao2b@gmail.com,Admin,"16,68766",HeVn092OTni27sHCj8Ei7ArSfgx0pssj8cG1zMIAbm,1,Maionese grill,"38,9",1000,Maionese grill,"1,167","1,167",Gramas (g),false,,,,
HeVn092OTni27sHCj8Ei7A,HeVn092OTni27sHCj8Ei7A,hpcctvDBSJCGiOXPpnuIiA,30,novagestao2b@gmail.com,Admin,"16,68766",HeVn092OTni27sHCj8Ei7AhpcctvDBSJCGiOXPpnuIiA,1,Molho barbecue,"86,91",5000,Molho barbecue,"0,52146","0,52146",Mililitros (ml),,,,,
HeVn092OTni27sHCj8Ei7A,HeVn092OTni27sHCj8Ei7A,MUIulCZVR3SgMH1u1hIv7A,"0,2",novagestao2b@gmail.com,novagestao2b@gmail.com,"16,68766",HeVn092OTni27sHCj8Ei7AMUIulCZVR3SgMH1u1hIv7A,1,Alface,"2,6",1,Alface,"0,52","0,52",Unidades (pcs),,,,,
bPOGMVZAQ0GhcrZoxX2r2Q,bPOGMVZAQ0GhcrZoxX2r2Q,gkR1zGPZ8hkxnxP2qQSH,1,novagestao2b@gmail.com,Admin,"23,6269588235",bPOGMVZAQ0GhcrZoxX2r2QgkR1zGPZ8hkxnxP2qQSH,1,Pão baguete,"3,75",1,Pão baguete,"3,75","3,75",Unidades (pcs),false,,,,
bPOGMVZAQ0GhcrZoxX2r2Q,bPOGMVZAQ0GhcrZoxX2r2Q,jx3P1wQkTqaUL0jnYYA-MQ,40,novagestao2b@gmail.com,Admin,"23,6269588235",bPOGMVZAQ0GhcrZoxX2r2Qjx3P1wQkTqaUL0jnYYA-MQ,1,Tomate salada,"15,98",1000,Tomate salada,"0,6392","0,6392",Gramas (g),,,,,
bPOGMVZAQ0GhcrZoxX2r2Q,bPOGMVZAQ0GhcrZoxX2r2Q,dyjpgMfo6xYMO6Svq4MS,70,novagestao2b@gmail.com,Admin,"23,6269588235",bPOGMVZAQ0GhcrZoxX2r2QdyjpgMfo6xYMO6Svq4MS,1,"Queijo
  mussarela","36,5",1000,"Queijo
  mussarela","2,555","2,555",Gramas (g),false,,,,
